game_id,time_elapsed,lead_diff,home_win,N_window,n_window,prior,alpha,beta,win_prob
401856600,318,5,1,12155,9410,,1,1,0.7741219050752652
401856600,319,5,1,12146,9401,,1,1,0.7739545604214686
401856600,320,5,1,12141,9392,,1,1,0.7735320760932224
401856600,321,5,1,12135,9377,,1,1,0.7726785861415506
401856600,322,5,1,12118,9349,,1,1,0.7714521452145214
401856600,323,5,1,12118,9331,,1,1,0.76996699669967
401856600,324,5,1,12122,9323,,1,1,0.76905311778291
401856600,325,5,1,12131,9324,,1,1,0.7685650704689689
401856600,326,5,1,12143,9333,,1,1,0.768546727048168
401856600,327,5,1,12164,9347,,1,1,0.7683708696366924
401856600,328,5,1,12183,9363,,1,1,0.7684858432498974
401856600,329,5,1,12203,9379,,1,1,0.7685374846374436
401856600,330,5,1,12212,9392,,1,1,0.7690355329949239
401856600,331,5,1,12215,9399,,1,1,0.7694196611279365
401856600,332,5,1,12202,9393,,1,1,0.7697476237299247
401856600,333,5,1,12186,9378,,1,1,0.7695274040039383
401856600,334,5,1,12157,9356,,1,1,0.769553417221811
401856600,335,5,1,12133,9334,,1,1,0.76926246394726
401856600,336,5,1,12115,9318,,1,1,0.7690847569530411
401856600,337,5,1,12084,9294,,1,1,0.7690716531524078
401856600,338,5,1,12060,9277,,1,1,0.7691925053888244
401856600,339,5,1,12045,9267,,1,1,0.7693201626961069
401856600,340,5,1,12028,9257,,1,1,0.769576059850374
401856600,341,5,1,12004,9241,,1,1,0.7697817757787773
401856600,342,5,1,11976,9226,,1,1,0.7703289363833695
401856600,343,5,1,11943,9205,,1,1,0.7706990372540812
401856600,344,5,1,11923,9190,,1,1,0.7707337526205451
401856600,345,5,1,11884,9155,,1,1,0.7703180212014135
401856600,346,5,1,11840,9117,,1,1,0.7699712886336767
401856600,347,5,1,11806,9089,,1,1,0.7698170731707317
401856600,348,5,1,11782,9063,,1,1,0.7691785471826205
401856600,349,5,1,11775,9049,,1,1,0.7684469729133055
401856600,350,5,1,11770,9040,,1,1,0.7680088345225959
401856600,351,5,1,11767,9034,,1,1,0.7676947914011386
401856600,352,5,1,11772,9035,,1,1,0.7674537115678614
401856600,353,5,1,11786,9043,,1,1,0.7672209026128266
401856600,354,5,1,11799,9047,,1,1,0.7667146851961698
401856600,355,5,1,11813,9059,,1,1,0.7668218366483284
401856600,356,5,1,11819,9069,,1,1,0.7672785720328229
401856600,357,5,1,11826,9079,,1,1,0.7676699357456882
401856600,358,5,1,11833,9089,,1,1,0.7680608365019012
401856600,359,5,1,11843,9103,,1,1,0.7685943436048965
401856600,360,5,1,11835,9102,,1,1,0.7690293148601842
401856600,361,5,1,11827,9100,,1,1,0.7693803364612394
401856600,362,5,1,11825,9102,,1,1,0.7696795467996956
401856600,363,5,1,11819,9092,,1,1,0.7692242619067761
401856600,364,5,1,11812,9084,,1,1,0.7690028779414254
401856600,365,5,1,11795,9067,,1,1,0.7686700008476731
401856600,366,5,1,11785,9053,,1,1,0.7681343853397811
401856600,367,5,1,11797,9055,,1,1,0.7675226714128316
401856600,368,5,1,11807,9058,,1,1,0.7671267677195359
401856600,369,5,1,11810,9056,,1,1,0.766762614290552
401856600,370,5,1,11819,9069,,1,1,0.7672785720328229
401856600,371,5,1,11835,9081,,1,1,0.7672552166934189
401856600,372,5,1,11867,9104,,1,1,0.767124441823237
401856600,373,5,1,11885,9120,,1,1,0.7673088247665517
401856600,374,5,1,11897,9134,,1,1,0.7677115724010422
401856600,375,5,1,11903,9142,,1,1,0.7679966400671987
401856600,376,5,1,11902,9147,,1,1,0.7684811827956989
401856600,377,5,1,11898,9147,,1,1,0.76873949579831935
401856600,378,5,1,11885,9142,,1,1,0.7691595861024649
401856600,379,5,1,11872,9139,,1,1,0.7697490314973893
401856600,380,5,1,11868,9138,,1,1,0.7699241786015164
401856600,381,5,1,11855,9125,,1,1,0.7696719237581175
401856600,382,5,1,11852,9126,,1,1,0.7699510713683145
401856600,383,5,1,11853,9129,,1,1,0.7701391817798398
401856600,384,5,1,11846,9118,,1,1,0.7696657663740716
401856600,385,5,1,11832,9105,,1,1,0.7694777758999493
401856600,386,5,1,11807,9080,,1,1,0.7689897535777797
401856600,387,5,1,11782,9061,,1,1,0.7690088255261371
401856600,388,5,1,11758,9048,,1,1,0.7694727891156462
401856600,389,5,1,11713,9013,,1,1,0.7694408877507469
401856600,390,4,1,12964,9780,,1,1,0.754357550516736
401856600,391,4,1,12930,9746,,1,1,0.7537117228580266
401856600,392,4,1,12899,9711,,1,1,0.7528098597007984
401856600,393,4,1,12868,9681,,1,1,0.7522921522921523
401856600,394,4,1,12841,9650,,1,1,0.7514599392665265
401856600,395,4,1,12808,9618,,1,1,0.7508977361436378
401856600,396,4,1,12789,9591,,1,1,0.7499022750371355
401856600,397,4,1,12762,9555,,1,1,0.7486681291131306
401856600,398,4,1,12733,9520,,1,1,0.7476246564585787
401856600,399,4,1,12708,9486,,1,1,0.7464201416207711
401856600,400,4,1,12690,9454,,1,1,0.7449574535140245
401856600,401,4,1,12692,9441,,1,1,0.7438159760516779
401856600,402,4,1,12700,9433,,1,1,0.742717682254763
401856600,403,4,1,12707,9433,,1,1,0.7423086002045794
401856600,404,4,1,12715,9443,,1,1,0.7426279782967681
401856600,405,4,1,12725,9456,,1,1,0.7430659228412038
401856600,406,4,1,12735,9466,,1,1,0.7432676454424119
401856600,407,4,1,12740,9474,,1,1,0.7436038298540261
401856600,408,4,1,12729,9468,,1,1,0.7437750373105019
401856600,409,4,1,12722,9462,,1,1,0.7437126689720214
401856600,410,4,1,12714,9452,,1,1,0.7433941491034917
401856600,411,4,1,12711,9440,,1,1,0.7426256587744828
401856600,412,4,1,12709,9426,,1,1,0.7416410982613484
401856600,413,4,1,12699,9410,,1,1,0.7409652783245414
401856600,414,4,1,12694,9399,,1,1,0.7403906742281033
401856600,415,4,1,12681,9383,,1,1,0.7398880391074667
401856600,416,4,1,12671,9372,,1,1,0.7396038822693917
